starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	4	9	13	9
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	4	10	13	9
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	13	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	11
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	8	5	13	4
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	0	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	4	9	13	8
Sun Jul 23 20:58:43 2017	1500836323	4	9	13	9
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	4	9	13	9
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	13	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	11
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	2	11	13	11
Sun Jul 23 20:58:42 2017	1500836322	5	9	13	8
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	10
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	8
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	4	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	8
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	11
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	4	10	13	10
Sun Jul 23 20:58:42 2017	1500836322	1	13	13	12
Sun Jul 23 20:58:42 2017	1500836322	5	9	13	8
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	0	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	4	10	13	9
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	13	13	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:42 2017	1500836322	4	10	13	10
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	2	11	13	11
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	4	10	13	9
Sun Jul 23 20:58:42 2017	1500836322	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:42 2017	1500836322	3	10	13	10
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:42 2017	1500836322	2	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	3	10	13	10
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:44 2017	1500836324	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:44 2017	1500836324	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:42 2017	1500836322	1	13	13	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	13	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	4	10	13	10
Sun Jul 23 20:58:42 2017	1500836322	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	0	13	13	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	13	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	13	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	13	8
Sun Jul 23 20:58:42 2017	1500836322	5	9	14	8
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	14	10
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	3	11	14	10
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	11
Sun Jul 23 20:58:43 2017	1500836323	3	10	14	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	0	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	3	11	14	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	4	10	14	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	5	9	14	8
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	0	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	11
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	0	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	4	10	14	10
Sun Jul 23 20:58:42 2017	1500836322	5	9	14	9
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	4	10	14	10
Sun Jul 23 20:58:43 2017	1500836323	8	6	14	6
Sun Jul 23 20:58:43 2017	1500836323	2	11	14	11
Sun Jul 23 20:58:42 2017	1500836322	4	10	14	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:42 2017	1500836322	2	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	3	10	14	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	2	11	14	11
Sun Jul 23 20:58:44 2017	1500836324	2	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	3	10	14	10
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	7	7	14	6
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	4	10	14	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	2	11	14	11
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	5	9	14	8
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:44 2017	1500836324	2	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:44 2017	1500836324	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	14	11
Sun Jul 23 20:58:44 2017	1500836324	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	5	9	14	9
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	11
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	4	10	14	10
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	8	6	14	6
Sun Jul 23 20:58:44 2017	1500836324	2	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	12
Sun Jul 23 20:58:43 2017	1500836323	3	11	14	11
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	8
Sun Jul 23 20:58:43 2017	1500836323	2	11	14	11
Sun Jul 23 20:58:43 2017	1500836323	2	12	14	11
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	1	12	14	12
Sun Jul 23 20:58:43 2017	1500836323	2	11	14	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	11
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:43 2017	1500836323	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	12	14	12
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
Sun Jul 23 20:58:42 2017	1500836322	1	13	14	13
